arrivaldatetime,duetime,departuredatetime,departureduetime,scheduledarrivaldatetime,scheduleddeparturedatetime,destination,destinationlocalized,origin,originlocalized,direction,operator,operatortype,additionalinformation,lowfloorstatus,route,sourcetimestamp,monitored,stopid
18/02/2020 21:26:19,2,18/02/2020 21:26:19,2,18/02/2020 21:25:00,18/02/2020 21:25:00,LUAS Bride's Glen,LUAS Gleann Bhríde,LUAS Parnell,LUAS Parnell,Outbound,LUAS,3,,no,Green,18/02/2020 21:21:43,true,luas38
18/02/2020 21:26:43,2,18/02/2020 21:26:43,2,18/02/2020 21:27:00,18/02/2020 21:27:00,LUAS Broombridge,LUAS Broombridge,LUAS Bride's Glen,LUAS Gleann Bhríde,Inbound,LUAS,3,,no,Green,18/02/2020 21:23:22,true,luas38
18/02/2020 21:35:39,11,18/02/2020 21:35:39,11,18/02/2020 21:37:00,18/02/2020 21:37:00,LUAS Bride's Glen,LUAS Gleann Bhríde,LUAS Parnell,LUAS Parnell,Outbound,LUAS,3,,no,Green,18/02/2020 21:20:05,true,luas38
18/02/2020 21:24:58,1,18/02/2020 21:24:58,1,18/02/2020 21:26:00,18/02/2020 21:26:00,LUAS Broombridge,LUAS Broombridge,LUAS Bride's Glen,LUAS Gleann Bhríde,Inbound,LUAS,3,,no,Green,18/02/2020 21:23:22,true,luas39
18/02/2020 21:28:04,4,18/02/2020 21:28:04,4,18/02/2020 21:27:00,18/02/2020 21:27:00,LUAS Bride's Glen,LUAS Gleann Bhríde,LUAS Parnell,LUAS Parnell,Outbound,LUAS,3,,no,Green,18/02/2020 21:21:43,true,luas39
18/02/2020 21:37:24,13,18/02/2020 21:37:24,13,18/02/2020 21:38:00,18/02/2020 21:38:00,LUAS Bride's Glen,LUAS Gleann Bhríde,LUAS Parnell,LUAS Parnell,Outbound,LUAS,3,,no,Green,18/02/2020 21:20:05,true,luas39
18/02/2020 21:41:44,17,18/02/2020 21:41:44,17,18/02/2020 21:42:00,18/02/2020 21:42:00,LUAS Broombridge,LUAS Broombridge,LUAS Bride's Glen,LUAS Gleann Bhríde,Inbound,LUAS,3,,no,Green,18/02/2020 21:23:22,true,luas39
18/02/2020 21:26:50,3,18/02/2020 21:26:50,3,18/02/2020 21:27:00,18/02/2020 21:27:00,LUAS Saggart,LUAS Teach Sagard,LUAS Connolly,LUAS Conghaile ,Outbound,LUAS,3,,no,Red,18/02/2020 21:08:29,true,luas4
18/02/2020 21:34:23,10,18/02/2020 21:34:23,10,18/02/2020 21:34:00,18/02/2020 21:34:00,LUAS Tallaght,LUAS Tamhlacht,LUAS The Point,LUAS Iosta na Rinne,Outbound,LUAS,3,,no,Red,18/02/2020 21:23:20,true,luas4
18/02/2020 21:35:50,12,18/02/2020 21:35:50,12,18/02/2020 21:36:00,18/02/2020 21:36:00,LUAS Saggart,LUAS Teach Sagard,LUAS The Point,LUAS Iosta na Rinne,Outbound,LUAS,3,,no,Red,18/02/2020 21:16:44,true,luas4
18/02/2020 21:36:24,12,18/02/2020 21:36:24,12,18/02/2020 21:35:00,18/02/2020 21:35:00,LUAS The Point,LUAS Iosta na Rinne,LUAS Tallaght,LUAS Tamhlacht,Inbound,LUAS,3,,no,Red,18/02/2020 21:23:20,true,luas4
18/02/2020 21:29:32,5,18/02/2020 21:29:32,5,18/02/2020 21:28:00,18/02/2020 21:28:00,LUAS Bride's Glen,LUAS Gleann Bhríde,LUAS Parnell,LUAS Parnell,Outbound,LUAS,3,,no,Green,18/02/2020 21:21:43,true,luas40
18/02/2020 21:38:52,15,18/02/2020 21:38:52,15,18/02/2020 21:39:00,18/02/2020 21:39:00,LUAS Bride's Glen,LUAS Gleann Bhríde,LUAS Parnell,LUAS Parnell,Outbound,LUAS,3,,no,Green,18/02/2020 21:20:05,true,luas40
18/02/2020 21:40:14,16,18/02/2020 21:40:14,16,18/02/2020 21:40:00,18/02/2020 21:40:00,LUAS Broombridge,LUAS Broombridge,LUAS Bride's Glen,LUAS Gleann Bhríde,Inbound,LUAS,3,,no,Green,18/02/2020 21:21:43,true,luas40
18/02/2020 21:31:40,7,18/02/2020 21:31:40,7,18/02/2020 21:31:00,18/02/2020 21:31:00,LUAS Bride's Glen,LUAS Gleann Bhríde,LUAS Parnell,LUAS Parnell,Outbound,LUAS,3,,no,Green,18/02/2020 21:21:43,true,luas42
18/02/2020 21:38:03,14,18/02/2020 21:38:03,14,18/02/2020 21:38:00,18/02/2020 21:38:00,LUAS Broombridge,LUAS Broombridge,LUAS Bride's Glen,LUAS Gleann Bhríde,Inbound,LUAS,3,,no,Green,18/02/2020 21:20:05,true,luas42
18/02/2020 21:40:48,16,18/02/2020 21:40:48,16,18/02/2020 21:41:00,18/02/2020 21:41:00,LUAS Bride's Glen,LUAS Gleann Bhríde,LUAS Parnell,LUAS Parnell,Outbound,LUAS,3,,no,Green,18/02/2020 21:23:22,true,luas42
18/02/2020 21:34:18,10,18/02/2020 21:34:18,10,18/02/2020 21:33:00,18/02/2020 21:33:00,LUAS Bride's Glen,LUAS Gleann Bhríde,LUAS Parnell,LUAS Parnell,Outbound,LUAS,3,,no,Green,18/02/2020 21:21:43,true,luas44
18/02/2020 21:35:23,11,18/02/2020 21:35:23,11,18/02/2020 21:35:00,18/02/2020 21:35:00,LUAS Broombridge,LUAS Broombridge,LUAS Bride's Glen,LUAS Gleann Bhríde,Inbound,LUAS,3,,no,Green,18/02/2020 21:16:46,true,luas44
18/02/2020 21:32:32,8,18/02/2020 21:32:32,8,18/02/2020 21:33:00,18/02/2020 21:33:00,LUAS Broombridge,LUAS Broombridge,LUAS Bride's Glen,LUAS Gleann Bhríde,Inbound,LUAS,3,,no,Green,18/02/2020 21:13:28,true,luas46
18/02/2020 21:37:09,13,18/02/2020 21:37:09,13,18/02/2020 21:36:00,18/02/2020 21:36:00,LUAS Bride's Glen,LUAS Gleann Bhríde,LUAS Parnell,LUAS Parnell,Outbound,LUAS,3,,no,Green,18/02/2020 21:21:43,true,luas46
18/02/2020 21:25:20,1,18/02/2020 21:25:20,1,18/02/2020 21:23:00,18/02/2020 21:23:00,LUAS Bride's Glen,LUAS Gleann Bhríde,LUAS Parnell,LUAS Parnell,Outbound,LUAS,3,,no,Green,18/02/2020 21:23:22,true,luas47
18/02/2020 21:30:31,6,18/02/2020 21:30:31,6,18/02/2020 21:31:00,18/02/2020 21:31:00,LUAS Broombridge,LUAS Broombridge,LUAS Bride's Glen,LUAS Gleann Bhríde,Inbound,LUAS,3,,no,Green,18/02/2020 21:11:49,true,luas47
18/02/2020 21:39:06,15,18/02/2020 21:39:06,15,18/02/2020 21:38:00,18/02/2020 21:38:00,LUAS Bride's Glen,LUAS Gleann Bhríde,LUAS Parnell,LUAS Parnell,Outbound,LUAS,3,,no,Green,18/02/2020 21:21:43,true,luas47
18/02/2020 21:29:23,5,18/02/2020 21:29:23,5,18/02/2020 21:29:00,18/02/2020 21:29:00,LUAS Broombridge,LUAS Broombridge,LUAS Bride's Glen,LUAS Gleann Bhríde,Inbound,LUAS,3,,no,Green,18/02/2020 21:10:10,true,luas48
18/02/2020 21:29:10,5,18/02/2020 21:29:10,5,18/02/2020 21:29:00,18/02/2020 21:29:00,LUAS Belgard,LUAS Belgard,LUAS Saggart,LUAS Teach Sagard,Inbound,LUAS,3,,no,Red,18/02/2020 21:20:05,true,luas49
18/02/2020 21:30:17,6,18/02/2020 21:30:17,6,18/02/2020 21:30:00,18/02/2020 21:30:00,LUAS Saggart,LUAS Teach Sagard,LUAS Connolly,LUAS Conghaile ,Outbound,LUAS,3,,no,Red,18/02/2020 21:11:49,true,luas49
18/02/2020 21:39:17,15,18/02/2020 21:39:17,15,18/02/2020 21:39:00,18/02/2020 21:39:00,LUAS Saggart,LUAS Teach Sagard,LUAS The Point,LUAS Iosta na Rinne,Outbound,LUAS,3,,no,Red,18/02/2020 21:23:22,true,luas49
18/02/2020 21:23:55,Due,18/02/2020 21:23:55,Due,18/02/2020 21:24:00,18/02/2020 21:24:00,LUAS The Point,LUAS Iosta na Rinne,LUAS Tallaght,LUAS Tamhlacht,Inbound,LUAS,3,,no,Red,18/02/2020 21:20:02,true,luas5
18/02/2020 21:32:15,8,18/02/2020 21:32:15,8,18/02/2020 21:32:00,18/02/2020 21:32:00,LUAS Tallaght,LUAS Tamhlacht,LUAS The Point,LUAS Iosta na Rinne,Outbound,LUAS,3,,no,Red,18/02/2020 21:13:26,true,luas5
18/02/2020 21:38:17,14,18/02/2020 21:38:17,14,18/02/2020 21:37:00,18/02/2020 21:37:00,LUAS The Point,LUAS Iosta na Rinne,LUAS Tallaght,LUAS Tamhlacht,Inbound,LUAS,3,,no,Red,18/02/2020 21:23:20,true,luas5
18/02/2020 21:27:22,3,18/02/2020 21:27:22,3,18/02/2020 21:27:00,18/02/2020 21:27:00,LUAS Belgard,LUAS Belgard,LUAS Saggart,LUAS Teach Sagard,Inbound,LUAS,3,,no,Red,18/02/2020 21:20:05,true,luas50
18/02/2020 21:32:03,8,18/02/2020 21:32:03,8,18/02/2020 21:32:00,18/02/2020 21:32:00,LUAS Saggart,LUAS Teach Sagard,LUAS Connolly,LUAS Conghaile ,Outbound,LUAS,3,,no,Red,18/02/2020 21:13:28,true,luas50
18/02/2020 21:41:03,17,18/02/2020 21:41:03,17,18/02/2020 21:41:00,18/02/2020 21:41:00,LUAS Saggart,LUAS Teach Sagard,LUAS The Point,LUAS Iosta na Rinne,Outbound,LUAS,3,,no,Red,18/02/2020 21:23:22,true,luas50
18/02/2020 21:41:38,17,18/02/2020 21:41:38,17,18/02/2020 21:42:00,18/02/2020 21:42:00,LUAS Belgard,LUAS Belgard,LUAS Saggart,LUAS Teach Sagard,Inbound,LUAS,3,,no,Red,18/02/2020 21:23:22,true,luas50
18/02/2020 21:25:35,1,18/02/2020 21:25:35,1,18/02/2020 21:26:00,18/02/2020 21:26:00,LUAS Belgard,LUAS Belgard,LUAS Saggart,LUAS Teach Sagard,Inbound,LUAS,3,,no,Red,18/02/2020 21:20:05,true,luas51
18/02/2020 21:33:50,9,18/02/2020 21:33:50,9,18/02/2020 21:34:00,18/02/2020 21:34:00,LUAS Saggart,LUAS Teach Sagard,LUAS Connolly,LUAS Conghaile ,Outbound,LUAS,3,,no,Red,18/02/2020 21:15:07,true,luas51
18/02/2020 21:39:51,15,18/02/2020 21:39:51,15,18/02/2020 21:40:00,18/02/2020 21:40:00,LUAS Belgard,LUAS Belgard,LUAS Saggart,LUAS Teach Sagard,Inbound,LUAS,3,,no,Red,18/02/2020 21:21:43,true,luas51
18/02/2020 21:24:19,Due,18/02/2020 21:24:19,Due,18/02/2020 21:24:00,18/02/2020 21:24:00,LUAS Belgard,LUAS Belgard,LUAS Saggart,LUAS Teach Sagard,Inbound,LUAS,3,,no,Red,18/02/2020 21:20:05,true,luas52
18/02/2020 21:35:07,11,18/02/2020 21:35:07,11,18/02/2020 21:35:00,18/02/2020 21:35:00,LUAS Saggart,LUAS Teach Sagard,LUAS Connolly,LUAS Conghaile ,Outbound,LUAS,3,,no,Red,18/02/2020 21:16:46,true,luas52
18/02/2020 21:38:35,14,18/02/2020 21:38:35,14,18/02/2020 21:39:00,18/02/2020 21:39:00,LUAS Belgard,LUAS Belgard,LUAS Saggart,LUAS Teach Sagard,Inbound,LUAS,3,,no,Red,18/02/2020 21:20:05,true,luas52
18/02/2020 21:36:20,12,18/02/2020 21:36:20,12,18/02/2020 21:36:00,18/02/2020 21:36:00,LUAS Belgard,LUAS Belgard,LUAS Saggart,LUAS Teach Sagard,Inbound,LUAS,3,,no,Red,18/02/2020 21:18:25,true,luas53
18/02/2020 21:25:14,1,18/02/2020 21:25:14,1,18/02/2020 21:25:00,18/02/2020 21:25:00,LUAS The Point,LUAS Iosta na Rinne,LUAS Tallaght,LUAS Tamhlacht,Inbound,LUAS,3,,no,Red,18/02/2020 21:21:43,true,luas54
18/02/2020 21:25:59,2,18/02/2020 21:25:59,2,18/02/2020 21:24:00,18/02/2020 21:24:00,LUAS Tallaght,LUAS Tamhlacht,LUAS The Point,LUAS Iosta na Rinne,Outbound,LUAS,3,,no,Red,18/02/2020 21:23:22,true,luas54
18/02/2020 21:33:56,10,18/02/2020 21:33:56,10,18/02/2020 21:34:00,18/02/2020 21:34:00,LUAS Tallaght,LUAS Tamhlacht,LUAS The Point,LUAS Iosta na Rinne,Outbound,LUAS,3,,no,Red,18/02/2020 21:15:07,true,luas54
18/02/2020 21:34:07,10,18/02/2020 21:34:07,10,18/02/2020 21:34:00,18/02/2020 21:34:00,LUAS The Point,LUAS Iosta na Rinne,LUAS Tallaght,LUAS Tamhlacht,Inbound,LUAS,3,,no,Red,18/02/2020 21:21:43,true,luas54
18/02/2020 21:24:31,Due,18/02/2020 21:24:31,Due,18/02/2020 21:22:00,18/02/2020 21:22:00,LUAS Tallaght,LUAS Tamhlacht,LUAS The Point,LUAS Iosta na Rinne,Outbound,LUAS,3,,no,Red,18/02/2020 21:23:22,true,luas55
