arrivaldatetime,duetime,departuredatetime,departureduetime,scheduledarrivaldatetime,scheduleddeparturedatetime,destination,destinationlocalized,origin,originlocalized,direction,operator,operatortype,additionalinformation,lowfloorstatus,route,sourcetimestamp,monitored,stopid
18/02/2020 20:40:54,33,18/02/2020 20:40:54,33,18/02/2020 20:41:00,18/02/2020 20:41:00,Abbey Street,Abbey Street,Castle Ave,Ascl. an Chaisleáin,Inbound,bac,1,,no,130,18/02/2020 19:42:17,true,1794
18/02/2020 20:59:51,52,18/02/2020 20:59:51,52,18/02/2020 21:00:00,18/02/2020 21:00:00,Abbey Street,Abbey Street,Castle Ave,Ascl. an Chaisleáin,Inbound,bac,1,,no,130,18/02/2020 20:00:25,true,1794
,,,,,,,,,,,,,,,,,,
18/02/2020 20:15:26,8,18/02/2020 20:15:26,8,18/02/2020 20:14:00,18/02/2020 20:14:00,Damastown,Baile Dama,Burlington Road,Burlington Road,Outbound,bac,1,,no,38,18/02/2020 20:07:01,true,1795
18/02/2020 20:30:18,22,18/02/2020 20:30:18,22,18/02/2020 20:30:00,18/02/2020 20:30:00,Damastown,Baile Dama,Burlington Road,Burlington Road,Outbound,bac,1,,no,38A,18/02/2020 20:02:04,true,1795
18/02/2020 20:44:09,36,18/02/2020 20:44:09,36,18/02/2020 20:44:00,18/02/2020 20:44:00,Damastown,Baile Dama,Burlington Road,Burlington Road,Outbound,bac,1,,no,38,18/02/2020 19:45:34,true,1795
18/02/2020 20:55:34,48,18/02/2020 20:55:34,48,18/02/2020 20:56:00,18/02/2020 20:56:00,Damastown,Baile Dama,Burlington Road,Burlington Road,Outbound,bac,1,,no,38A,18/02/2020 19:57:07,true,1795
,,,,,,,,,,,,,,,,,,
18/02/2020 20:37:13,29,18/02/2020 20:37:13,29,18/02/2020 20:37:00,18/02/2020 20:37:00,Eden Quay,Cé Éidin,Blunden Drive,Céide Blunden,Inbound,bac,1,,no,27A,18/02/2020 19:37:19,true,1796
,,,,,,,,,,,,,,,,,,
18/02/2020 20:37:36,30,18/02/2020 20:37:36,30,18/02/2020 20:38:00,18/02/2020 20:38:00,Eden Quay,Cé Éidin,Blunden Drive,Céide Blunden,Inbound,bac,1,,no,27A,18/02/2020 19:38:58,true,1797
,,,,,,,,,,,,,,,,,,
18/02/2020 20:38:09,30,18/02/2020 20:38:09,30,18/02/2020 20:38:00,18/02/2020 20:38:00,Eden Quay,Cé Éidin,Blunden Drive,Céide Blunden,Inbound,bac,1,,no,27A,18/02/2020 19:38:58,true,1798
,,,,,,,,,,,,,,,,,,
18/02/2020 20:38:32,31,18/02/2020 20:38:32,31,18/02/2020 20:39:00,18/02/2020 20:39:00,Eden Quay,Cé Éidin,Blunden Drive,Céide Blunden,Inbound,bac,1,,no,27A,18/02/2020 19:38:58,true,1799
,,,,,,,,,,,,,,,,,,
18/02/2020 20:38:56,31,18/02/2020 20:38:56,31,18/02/2020 20:39:00,18/02/2020 20:39:00,Eden Quay,Cé Éidin,Blunden Drive,Céide Blunden,Inbound,bac,1,,no,27A,18/02/2020 19:39:21,true,1800
,,,,,,,,,,,,,,,,,,
18/02/2020 20:39:23,31,18/02/2020 20:39:23,31,18/02/2020 20:39:00,18/02/2020 20:39:00,Eden Quay,Cé Éidin,Blunden Drive,Céide Blunden,Inbound,bac,1,,no,27A,18/02/2020 19:40:34,true,1801
,,,,,,,,,,,,,,,,,,
18/02/2020 20:14:59,7,18/02/2020 20:14:59,7,18/02/2020 20:14:00,18/02/2020 20:14:00,Damastown,Baile Dama,Burlington Road,Burlington Road,Outbound,bac,1,,no,38,18/02/2020 20:06:58,true,1802
18/02/2020 20:29:50,22,18/02/2020 20:29:50,22,18/02/2020 20:30:00,18/02/2020 20:30:00,Damastown,Baile Dama,Burlington Road,Burlington Road,Outbound,bac,1,,no,38A,18/02/2020 20:02:01,true,1802
18/02/2020 20:43:42,36,18/02/2020 20:43:42,36,18/02/2020 20:44:00,18/02/2020 20:44:00,Damastown,Baile Dama,Burlington Road,Burlington Road,Outbound,bac,1,,no,38,18/02/2020 19:43:52,true,1802
18/02/2020 20:55:11,47,18/02/2020 20:55:11,47,18/02/2020 20:55:00,18/02/2020 20:55:00,Damastown,Baile Dama,Burlington Road,Burlington Road,Outbound,bac,1,,no,38A,18/02/2020 19:55:25,true,1802
,,,,,,,,,,,,,,,,,,
18/02/2020 20:16:53,9,18/02/2020 20:16:53,9,18/02/2020 20:19:00,18/02/2020 20:19:00,Burlington Road,Burlington Road,Damastown Drive,Damastown Drive,Inbound,bac,1,,no,38,18/02/2020 20:02:01,true,1803
18/02/2020 20:31:37,24,18/02/2020 20:31:37,24,18/02/2020 20:32:00,18/02/2020 20:32:00,Burlington Road,Burlington Road,Damastown Drive,Damastown Drive,Inbound,bac,1,,no,38A,18/02/2020 19:32:19,true,1803
18/02/2020 20:49:14,41,18/02/2020 20:49:14,41,18/02/2020 20:49:00,18/02/2020 20:49:00,Burlington Road,Burlington Road,Damastown Drive,Damastown Drive,Inbound,bac,1,,no,38,18/02/2020 19:50:28,true,1803
18/02/2020 20:53:08,45,18/02/2020 20:53:08,45,18/02/2020 20:53:00,18/02/2020 20:53:00,Burlington Road,Burlington Road,Damastown Drive,Damastown Drive,Inbound,bac,1,,no,38A,18/02/2020 19:53:46,true,1803
,,,,,,,,,,,,,,,,,,
18/02/2020 20:16:22,8,18/02/2020 20:16:22,8,18/02/2020 20:19:00,18/02/2020 20:19:00,Burlington Road,Burlington Road,Damastown Drive,Damastown Drive,Inbound,bac,1,,no,38,18/02/2020 20:02:01,true,1804
18/02/2020 20:31:02,23,18/02/2020 20:31:02,23,18/02/2020 20:31:00,18/02/2020 20:31:00,Burlington Road,Burlington Road,Damastown Drive,Damastown Drive,Inbound,bac,1,,no,38A,18/02/2020 19:32:19,true,1804
18/02/2020 20:48:43,41,18/02/2020 20:48:43,41,18/02/2020 20:49:00,18/02/2020 20:49:00,Burlington Road,Burlington Road,Damastown Drive,Damastown Drive,Inbound,bac,1,,no,38,18/02/2020 19:48:49,true,1804
18/02/2020 20:52:45,45,18/02/2020 20:52:45,45,18/02/2020 20:53:00,18/02/2020 20:53:00,Burlington Road,Burlington Road,Damastown Drive,Damastown Drive,Inbound,bac,1,,no,38A,18/02/2020 19:53:46,true,1804
,,,,,,,,,,,,,,,,,,
18/02/2020 20:11:07,3,18/02/2020 20:11:07,3,18/02/2020 20:06:00,18/02/2020 20:06:00,Dunboyne,Dún Búinne,Burlington Road,Burlington Road,Outbound,bac,1,,no,70,18/02/2020 20:06:58,true,1805
18/02/2020 20:30:45,23,18/02/2020 20:30:45,23,18/02/2020 20:31:00,18/02/2020 20:31:00,Ongar,Ongar,UCD Campus,UCD Campus,Outbound,bac,1,,no,39A,18/02/2020 19:32:19,true,1805
18/02/2020 20:34:40,27,18/02/2020 20:34:40,27,18/02/2020 20:35:00,18/02/2020 20:35:00,Ongar,Ongar,Burlington Road,Burlington Road,Outbound,bac,1,,no,39,18/02/2020 19:35:37,true,1805
18/02/2020 20:43:13,35,18/02/2020 20:43:13,35,18/02/2020 20:16:00,18/02/2020 20:16:00,Ongar,Ongar,UCD Campus,UCD Campus,Outbound,bac,1,,no,39A,18/02/2020 19:58:43,true,1805
18/02/2020 20:45:45,38,18/02/2020 20:45:45,38,18/02/2020 20:46:00,18/02/2020 20:46:00,Ongar,Ongar,UCD Campus,UCD Campus,Outbound,bac,1,,no,39A,18/02/2020 19:47:11,true,1805
18/02/2020 20:55:22,47,18/02/2020 20:55:22,47,18/02/2020 20:55:00,18/02/2020 20:55:00,Dunboyne,Dún Búinne,Burlington Road,Burlington Road,Outbound,bac,1,,no,70,18/02/2020 19:55:25,true,1805
18/02/2020 20:55:34,48,18/02/2020 20:55:34,48,18/02/2020 20:56:00,18/02/2020 20:56:00,Ongar,Ongar,Burlington Road,Burlington Road,Outbound,bac,1,,no,39,18/02/2020 19:57:05,true,1805
18/02/2020 21:00:45,53,18/02/2020 21:00:45,53,18/02/2020 21:01:00,18/02/2020 21:01:00,Ongar,Ongar,UCD Campus,UCD Campus,Outbound,bac,1,,no,39A,18/02/2020 20:02:01,true,1805
18/02/2020 21:06:05,58,18/02/2020 21:06:05,58,18/02/2020 21:06:00,18/02/2020 21:06:00,Ongar,Ongar,UCD Campus,UCD Campus,Outbound,bac,1,,no,39A,18/02/2020 20:06:58,true,1805
,,,,,,,,,,,,,,,,,,
18/02/2020 20:12:05,4,18/02/2020 20:12:05,4,18/02/2020 20:07:00,18/02/2020 20:07:00,Dunboyne,Dún Búinne,Burlington Road,Burlington Road,Outbound,bac,1,,no,70,18/02/2020 20:00:22,true,1806
18/02/2020 20:16:38,9,18/02/2020 20:16:38,9,18/02/2020 20:15:00,18/02/2020 20:15:00,Damastown,Baile Dama,Burlington Road,Burlington Road,Outbound,bac,1,,no,38,18/02/2020 20:06:58,true,1806
18/02/2020 20:31:31,24,18/02/2020 20:31:31,24,18/02/2020 20:32:00,18/02/2020 20:32:00,Damastown,Baile Dama,Burlington Road,Burlington Road,Outbound,bac,1,,no,38A,18/02/2020 20:02:01,true,1806
18/02/2020 20:31:55,24,18/02/2020 20:31:55,24,18/02/2020 20:32:00,18/02/2020 20:32:00,Ongar,Ongar,UCD Campus,UCD Campus,Outbound,bac,1,,no,39A,18/02/2020 19:32:19,true,1806
18/02/2020 20:35:58,28,18/02/2020 20:35:58,28,18/02/2020 20:36:00,18/02/2020 20:36:00,Ongar,Ongar,Burlington Road,Burlington Road,Outbound,bac,1,,no,39,18/02/2020 19:37:16,true,1806
18/02/2020 20:44:23,36,18/02/2020 20:44:23,36,18/02/2020 20:17:00,18/02/2020 20:17:00,Ongar,Ongar,UCD Campus,UCD Campus,Outbound,bac,1,,no,39A,18/02/2020 19:58:43,true,1806
18/02/2020 20:45:21,37,18/02/2020 20:45:21,37,18/02/2020 20:45:00,18/02/2020 20:45:00,Damastown,Baile Dama,Burlington Road,Burlington Road,Outbound,bac,1,,no,38,18/02/2020 19:45:32,true,1806
18/02/2020 20:46:55,39,18/02/2020 20:46:55,39,18/02/2020 20:47:00,18/02/2020 20:47:00,Ongar,Ongar,UCD Campus,UCD Campus,Outbound,bac,1,,no,39A,18/02/2020 19:47:11,true,1806
18/02/2020 20:56:12,48,18/02/2020 20:56:12,48,18/02/2020 20:56:00,18/02/2020 20:56:00,Dunboyne,Dún Búinne,Burlington Road,Burlington Road,Outbound,bac,1,,no,70,18/02/2020 19:57:04,true,1806
18/02/2020 20:56:30,49,18/02/2020 20:56:30,49,18/02/2020 20:57:00,18/02/2020 20:57:00,Ongar,Ongar,Burlington Road,Burlington Road,Outbound,bac,1,,no,39,18/02/2020 19:57:04,true,1806
18/02/2020 20:56:34,49,18/02/2020 20:56:34,49,18/02/2020 20:57:00,18/02/2020 20:57:00,Damastown,Baile Dama,Burlington Road,Burlington Road,Outbound,bac,1,,no,38A,18/02/2020 19:57:04,true,1806
18/02/2020 21:01:55,54,18/02/2020 21:01:55,54,18/02/2020 21:02:00,18/02/2020 21:02:00,Ongar,Ongar,UCD Campus,UCD Campus,Outbound,bac,1,,no,39A,18/02/2020 20:02:01,true,1806
,,,,,,,,,,,,,,,,,,
18/02/2020 20:10:39,3,18/02/2020 20:10:39,3,18/02/2020 20:09:00,18/02/2020 20:09:00,Ongar,Ongar,UCD Campus,UCD Campus,Outbound,bac,1,,no,39A,18/02/2020 20:05:20,true,1807
18/02/2020 20:11:02,3,18/02/2020 20:11:02,3,18/02/2020 20:08:00,18/02/2020 20:08:00,Damastown,Baile Dama,Burlington Road,Burlington Road,Outbound,bac,1,,no,38A,18/02/2020 20:03:40,true,1807
18/02/2020 20:18:27,10,18/02/2020 20:18:27,10,18/02/2020 20:14:00,18/02/2020 20:14:00,Dunboyne,Dún Búinne,Burlington Road,Burlington Road,Outbound,bac,1,,no,70,18/02/2020 20:00:22,true,1807
18/02/2020 20:22:19,14,18/02/2020 20:22:19,14,18/02/2020 20:22:00,18/02/2020 20:22:00,Damastown,Baile Dama,Burlington Road,Burlington Road,Outbound,bac,1,,no,38,18/02/2020 19:22:25,true,1807
18/02/2020 20:38:25,30,18/02/2020 20:38:25,30,18/02/2020 20:38:00,18/02/2020 20:38:00,Damastown,Baile Dama,Burlington Road,Burlington Road,Outbound,bac,1,,no,38A,18/02/2020 20:02:01,true,1807
18/02/2020 20:38:48,31,18/02/2020 20:38:48,31,18/02/2020 20:39:00,18/02/2020 20:39:00,Ongar,Ongar,UCD Campus,UCD Campus,Outbound,bac,1,,no,39A,18/02/2020 19:38:55,true,1807
18/02/2020 20:43:11,35,18/02/2020 20:43:11,35,18/02/2020 20:43:00,18/02/2020 20:43:00,Ongar,Ongar,Burlington Road,Burlington Road,Outbound,bac,1,,no,39,18/02/2020 19:43:52,true,1807
18/02/2020 20:51:16,43,18/02/2020 20:51:16,43,18/02/2020 20:24:00,18/02/2020 20:24:00,Ongar,Ongar,UCD Campus,UCD Campus,Outbound,bac,1,,no,39A,18/02/2020 19:58:43,true,1807
18/02/2020 20:52:19,44,18/02/2020 20:52:19,44,18/02/2020 20:52:00,18/02/2020 20:52:00,Damastown,Baile Dama,Burlington Road,Burlington Road,Outbound,bac,1,,no,38,18/02/2020 19:53:46,true,1807
18/02/2020 20:53:48,46,18/02/2020 20:53:48,46,18/02/2020 20:54:00,18/02/2020 20:54:00,Ongar,Ongar,UCD Campus,UCD Campus,Outbound,bac,1,,no,39A,18/02/2020 19:55:25,true,1807
18/02/2020 21:00:51,53,18/02/2020 21:00:51,53,18/02/2020 21:01:00,18/02/2020 21:01:00,Dunboyne,Dún Búinne,Burlington Road,Burlington Road,Outbound,bac,1,,no,70,18/02/2020 20:02:01,true,1807
18/02/2020 21:01:18,53,18/02/2020 21:01:18,53,18/02/2020 21:01:00,18/02/2020 21:01:00,Ongar,Ongar,Burlington Road,Burlington Road,Outbound,bac,1,,no,39,18/02/2020 20:02:01,true,1807
18/02/2020 21:02:19,54,18/02/2020 21:02:19,54,18/02/2020 21:02:00,18/02/2020 21:02:00,Damastown,Baile Dama,Burlington Road,Burlington Road,Outbound,bac,1,,no,38A,18/02/2020 20:03:40,true,1807
,,,,,,,,,,,,,,,,,,
18/02/2020 20:12:35,5,18/02/2020 20:12:35,5,18/02/2020 20:10:00,18/02/2020 20:10:00,Ongar,Ongar,UCD Campus,UCD Campus,Outbound,bac,1,,no,39A,18/02/2020 20:06:58,true,1808
18/02/2020 20:12:54,5,18/02/2020 20:12:54,5,18/02/2020 20:11:00,18/02/2020 20:11:00,Damastown,Baile Dama,Burlington Road,Burlington Road,Outbound,bac,1,,no,38A,18/02/2020 19:57:04,true,1808
18/02/2020 20:19:56,12,18/02/2020 20:19:56,12,18/02/2020 20:15:00,18/02/2020 20:15:00,Dunboyne,Dún Búinne,Burlington Road,Burlington Road,Outbound,bac,1,,no,70,18/02/2020 20:00:22,true,1808
18/02/2020 20:40:21,32,18/02/2020 20:40:21,32,18/02/2020 20:40:00,18/02/2020 20:40:00,Ongar,Ongar,UCD Campus,UCD Campus,Outbound,bac,1,,no,39A,18/02/2020 19:40:34,true,1808
18/02/2020 20:40:48,33,18/02/2020 20:40:48,33,18/02/2020 20:41:00,18/02/2020 20:41:00,Damastown,Baile Dama,Burlington Road,Burlington Road,Outbound,bac,1,,no,38A,18/02/2020 20:02:01,true,1808
18/02/2020 20:44:40,37,18/02/2020 20:44:40,37,18/02/2020 20:45:00,18/02/2020 20:45:00,Ongar,Ongar,Burlington Road,Burlington Road,Outbound,bac,1,,no,39,18/02/2020 19:45:32,true,1808
18/02/2020 20:52:49,45,18/02/2020 20:52:49,45,18/02/2020 20:25:00,18/02/2020 20:25:00,Ongar,Ongar,UCD Campus,UCD Campus,Outbound,bac,1,,no,39A,18/02/2020 19:58:43,true,1808
18/02/2020 20:55:21,47,18/02/2020 20:55:21,47,18/02/2020 20:55:00,18/02/2020 20:55:00,Ongar,Ongar,UCD Campus,UCD Campus,Outbound,bac,1,,no,39A,18/02/2020 19:55:25,true,1808
18/02/2020 21:02:11,54,18/02/2020 21:02:11,54,18/02/2020 21:02:00,18/02/2020 21:02:00,Dunboyne,Dún Búinne,Burlington Road,Burlington Road,Outbound,bac,1,,no,70,18/02/2020 20:03:40,true,1808
18/02/2020 21:02:37,55,18/02/2020 21:02:37,55,18/02/2020 21:03:00,18/02/2020 21:03:00,Ongar,Ongar,Burlington Road,Burlington Road,Outbound,bac,1,,no,39,18/02/2020 20:03:40,true,1808
18/02/2020 21:04:23,56,18/02/2020 21:04:23,56,18/02/2020 21:04:00,18/02/2020 21:04:00,Damastown,Baile Dama,Burlington Road,Burlington Road,Outbound,bac,1,,no,38A,18/02/2020 20:05:20,true,1808
,,,,,,,,,,,,,,,,,,
18/02/2020 20:08:47,1,18/02/2020 20:08:47,1,18/02/2020 20:02:00,18/02/2020 20:02:00,Damastown,Baile Dama,Burlington Road,Burlington Road,Outbound,bac,1,,no,38,18/02/2020 20:06:58,true,1813
18/02/2020 20:17:04,9,18/02/2020 20:17:04,9,18/02/2020 20:15:00,18/02/2020 20:15:00,Damastown,Baile Dama,Burlington Road,Burlington Road,Outbound,bac,1,,no,38A,18/02/2020 19:57:05,true,1813
18/02/2020 20:32:14,24,18/02/2020 20:32:14,24,18/02/2020 20:32:00,18/02/2020 20:32:00,Damastown,Baile Dama,Burlington Road,Burlington Road,Outbound,bac,1,,no,38,18/02/2020 19:32:19,true,1813
18/02/2020 20:44:58,37,18/02/2020 20:44:58,37,18/02/2020 20:45:00,18/02/2020 20:45:00,Damastown,Baile Dama,Burlington Road,Burlington Road,Outbound,bac,1,,no,38A,18/02/2020 20:02:01,true,1813
18/02/2020 20:48:14,40,18/02/2020 20:48:14,40,18/02/2020 20:48:00,18/02/2020 20:48:00,Ongar,Ongar,Burlington Road,Burlington Road,Outbound,bac,1,,no,39,18/02/2020 19:48:49,true,1813
18/02/2020 20:50:44,43,18/02/2020 20:50:44,43,18/02/2020 20:49:00,18/02/2020 20:49:00,Mulhuddart,Mulhuddart,DCU,DCU,Outbound,GAD,1,,no,220,18/02/2020 20:06:58,true,1813
18/02/2020 21:02:14,54,18/02/2020 21:02:14,54,18/02/2020 21:02:00,18/02/2020 21:02:00,Damastown,Baile Dama,Burlington Road,Burlington Road,Outbound,bac,1,,no,38,18/02/2020 20:03:41,true,1813
18/02/2020 21:05:37,58,18/02/2020 21:05:37,58,18/02/2020 21:06:00,18/02/2020 21:06:00,Ongar,Ongar,Burlington Road,Burlington Road,Outbound,bac,1,,no,39,18/02/2020 20:06:58,true,1813
,,,,,,,,,,,,,,,,,,
18/02/2020 20:10:02,2,18/02/2020 20:10:02,2,18/02/2020 20:03:00,18/02/2020 20:03:00,Damastown,Baile Dama,Burlington Road,Burlington Road,Outbound,bac,1,,no,38,18/02/2020 20:06:58,true,1814
18/02/2020 20:18:03,10,18/02/2020 20:18:03,10,18/02/2020 20:16:00,18/02/2020 20:16:00,Damastown,Baile Dama,Burlington Road,Burlington Road,Outbound,bac,1,,no,38A,18/02/2020 19:57:05,true,1814
18/02/2020 20:33:29,25,18/02/2020 20:33:29,25,18/02/2020 20:33:00,18/02/2020 20:33:00,Damastown,Baile Dama,Burlington Road,Burlington Road,Outbound,bac,1,,no,38,18/02/2020 19:33:58,true,1814
18/02/2020 20:45:57,38,18/02/2020 20:45:57,38,18/02/2020 20:46:00,18/02/2020 20:46:00,Damastown,Baile Dama,Burlington Road,Burlington Road,Outbound,bac,1,,no,38A,18/02/2020 20:02:01,true,1814
18/02/2020 20:49:17,41,18/02/2020 20:49:17,41,18/02/2020 20:49:00,18/02/2020 20:49:00,Ongar,Ongar,Burlington Road,Burlington Road,Outbound,bac,1,,no,39,18/02/2020 19:50:28,true,1814
18/02/2020 20:51:44,44,18/02/2020 20:51:44,44,18/02/2020 20:50:00,18/02/2020 20:50:00,Mulhuddart,Mulhuddart,DCU,DCU,Outbound,GAD,1,,no,220,18/02/2020 20:06:58,true,1814
18/02/2020 21:03:29,55,18/02/2020 21:03:29,55,18/02/2020 21:03:00,18/02/2020 21:03:00,Damastown,Baile Dama,Burlington Road,Burlington Road,Outbound,bac,1,,no,38,18/02/2020 20:03:41,true,1814
18/02/2020 21:06:29,58,18/02/2020 21:06:29,58,18/02/2020 21:06:00,18/02/2020 21:06:00,Ongar,Ongar,Burlington Road,Burlington Road,Outbound,bac,1,,no,39,18/02/2020 20:06:58,true,1814
,,,,,,,,,,,,,,,,,,
18/02/2020 20:08:37,1,18/02/2020 20:08:37,1,18/02/2020 20:06:00,18/02/2020 20:06:00,Howth Junction,Prd Chill Bharróg,Blanchardstown,Baile Bhlainséir,Inbound,GAD,1,,no,17A,18/02/2020 20:06:58,true,1816
18/02/2020 20:12:20,4,18/02/2020 20:12:20,4,18/02/2020 20:06:00,18/02/2020 20:06:00,Damastown,Baile Dama,Burlington Road,Burlington Road,Outbound,bac,1,,no,38,18/02/2020 19:47:11,true,1816
18/02/2020 20:20:00,12,18/02/2020 20:20:00,12,18/02/2020 20:20:00,18/02/2020 20:20:00,DCU Helix,DCU Helix,Lady's Well Road,Lady's Well Road,Outbound,GAD,1,,no,220,18/02/2020 19:20:46,true,1816
18/02/2020 20:20:03,12,18/02/2020 20:20:03,12,18/02/2020 20:18:00,18/02/2020 20:18:00,Damastown,Baile Dama,Burlington Road,Burlington Road,Outbound,bac,1,,no,38A,18/02/2020 19:57:05,true,1816
18/02/2020 20:36:04,28,18/02/2020 20:36:04,28,18/02/2020 20:36:00,18/02/2020 20:36:00,Damastown,Baile Dama,Burlington Road,Burlington Road,Outbound,bac,1,,no,38,18/02/2020 19:37:16,true,1816
18/02/2020 20:44:00,36,18/02/2020 20:44:00,36,18/02/2020 20:44:00,18/02/2020 20:44:00,Carlton Hotel,Carlton Hotel,Lady's Well Road,Lady's Well Road,Inbound,GAD,1,,no,238,18/02/2020 19:58:43,true,1816
18/02/2020 20:47:57,40,18/02/2020 20:47:57,40,18/02/2020 20:48:00,18/02/2020 20:48:00,Damastown,Baile Dama,Burlington Road,Burlington Road,Outbound,bac,1,,no,38A,18/02/2020 20:02:01,true,1816
18/02/2020 21:06:04,58,18/02/2020 21:06:04,58,18/02/2020 21:06:00,18/02/2020 21:06:00,Damastown,Baile Dama,Burlington Road,Burlington Road,Outbound,bac,1,,no,38,18/02/2020 20:06:58,true,1816
,,,,,,,,,,,,,,,,,,
18/02/2020 20:13:54,6,18/02/2020 20:13:54,6,18/02/2020 20:08:00,18/02/2020 20:08:00,Damastown,Baile Dama,Burlington Road,Burlington Road,Outbound,bac,1,,no,38,18/02/2020 19:47:11,true,1817
18/02/2020 20:21:00,13,18/02/2020 20:21:00,13,18/02/2020 20:21:00,18/02/2020 20:21:00,DCU Helix,DCU Helix,Lady's Well Road,Lady's Well Road,Outbound,GAD,1,,no,220,18/02/2020 19:22:26,true,1817
18/02/2020 20:21:16,13,18/02/2020 20:21:16,13,18/02/2020 20:19:00,18/02/2020 20:19:00,Damastown,Baile Dama,Burlington Road,Burlington Road,Outbound,bac,1,,no,38A,18/02/2020 19:57:05,true,1817
18/02/2020 20:37:38,30,18/02/2020 20:37:38,30,18/02/2020 20:38:00,18/02/2020 20:38:00,Damastown,Baile Dama,Burlington Road,Burlington Road,Outbound,bac,1,,no,38,18/02/2020 19:38:55,true,1817
18/02/2020 20:45:00,37,18/02/2020 20:45:00,37,18/02/2020 20:45:00,18/02/2020 20:45:00,Carlton Hotel,Carlton Hotel,Lady's Well Road,Lady's Well Road,Inbound,GAD,1,,no,238,18/02/2020 19:58:43,true,1817
18/02/2020 20:49:10,41,18/02/2020 20:49:10,41,18/02/2020 20:49:00,18/02/2020 20:49:00,Damastown,Baile Dama,Burlington Road,Burlington Road,Outbound,bac,1,,no,38A,18/02/2020 20:02:01,true,1817
,,,,,,,,,,,,,,,,,,
18/02/2020 20:14:22,6,18/02/2020 20:14:22,6,18/02/2020 20:08:00,18/02/2020 20:08:00,Damastown,Baile Dama,Burlington Road,Burlington Road,Outbound,bac,1,,no,38,18/02/2020 19:47:11,true,1818
18/02/2020 20:21:00,13,18/02/2020 20:21:00,13,18/02/2020 20:21:00,18/02/2020 20:21:00,DCU Helix,DCU Helix,Lady's Well Road,Lady's Well Road,Outbound,GAD,1,,no,220,18/02/2020 19:22:26,true,1818
18/02/2020 20:21:47,14,18/02/2020 20:21:47,14,18/02/2020 20:20:00,18/02/2020 20:20:00,Damastown,Baile Dama,Burlington Road,Burlington Road,Outbound,bac,1,,no,38A,18/02/2020 19:57:04,true,1818
18/02/2020 20:38:06,30,18/02/2020 20:38:06,30,18/02/2020 20:38:00,18/02/2020 20:38:00,Damastown,Baile Dama,Burlington Road,Burlington Road,Outbound,bac,1,,no,38,18/02/2020 19:38:55,true,1818
18/02/2020 20:45:00,37,18/02/2020 20:45:00,37,18/02/2020 20:45:00,18/02/2020 20:45:00,Carlton Hotel,Carlton Hotel,Lady's Well Road,Lady's Well Road,Inbound,GAD,1,,no,238,18/02/2020 19:58:43,true,1818
18/02/2020 20:49:41,42,18/02/2020 20:49:41,42,18/02/2020 20:50:00,18/02/2020 20:50:00,Damastown,Baile Dama,Burlington Road,Burlington Road,Outbound,bac,1,,no,38A,18/02/2020 20:02:01,true,1818
,,,,,,,,,,,,,,,,,,
18/02/2020 20:15:05,7,18/02/2020 20:15:05,7,18/02/2020 20:09:00,18/02/2020 20:09:00,Damastown,Baile Dama,Burlington Road,Burlington Road,Outbound,bac,1,,no,38,18/02/2020 19:47:11,true,1819
18/02/2020 20:22:00,14,18/02/2020 20:22:00,14,18/02/2020 20:22:00,18/02/2020 20:22:00,DCU Helix,DCU Helix,Lady's Well Road,Lady's Well Road,Outbound,GAD,1,,no,220,18/02/2020 19:22:26,true,1819
18/02/2020 20:22:33,15,18/02/2020 20:22:33,15,18/02/2020 20:20:00,18/02/2020 20:20:00,Damastown,Baile Dama,Burlington Road,Burlington Road,Outbound,bac,1,,no,38A,18/02/2020 19:57:05,true,1819
18/02/2020 20:38:49,31,18/02/2020 20:38:49,31,18/02/2020 20:39:00,18/02/2020 20:39:00,Damastown,Baile Dama,Burlington Road,Burlington Road,Outbound,bac,1,,no,38,18/02/2020 19:38:55,true,1819
18/02/2020 20:46:00,38,18/02/2020 20:46:00,38,18/02/2020 20:46:00,18/02/2020 20:46:00,Carlton Hotel,Carlton Hotel,Lady's Well Road,Lady's Well Road,Inbound,GAD,1,,no,238,18/02/2020 19:58:44,true,1819
18/02/2020 20:50:27,42,18/02/2020 20:50:27,42,18/02/2020 20:50:00,18/02/2020 20:50:00,Damastown,Baile Dama,Burlington Road,Burlington Road,Outbound,bac,1,,no,38A,18/02/2020 20:02:01,true,1819
,,,,,,,,,,,,,,,,,,
18/02/2020 20:23:00,15,18/02/2020 20:23:00,15,18/02/2020 20:23:00,18/02/2020 20:23:00,DCU Helix,DCU Helix,Lady's Well Road,Lady's Well Road,Outbound,GAD,1,,no,220,18/02/2020 19:24:04,true,1820
18/02/2020 20:46:00,38,18/02/2020 20:46:00,38,18/02/2020 20:46:00,18/02/2020 20:46:00,Carlton Hotel,Carlton Hotel,Lady's Well Road,Lady's Well Road,Inbound,GAD,1,,no,238,18/02/2020 19:58:44,true,1820
,,,,,,,,,,,,,,,,,,
18/02/2020 20:15:49,8,18/02/2020 20:15:49,8,18/02/2020 20:10:00,18/02/2020 20:10:00,Damastown,Baile Dama,Burlington Road,Burlington Road,Outbound,bac,1,,no,38,18/02/2020 19:47:11,true,1822
18/02/2020 20:23:18,15,18/02/2020 20:23:18,15,18/02/2020 20:21:00,18/02/2020 20:21:00,Damastown,Baile Dama,Burlington Road,Burlington Road,Outbound,bac,1,,no,38A,18/02/2020 19:57:05,true,1822
