arrivaldatetime,duetime,departuredatetime,departureduetime,scheduledarrivaldatetime,scheduleddeparturedatetime,destination,destinationlocalized,origin,originlocalized,direction,operator,operatortype,additionalinformation,lowfloorstatus,route,sourcetimestamp,monitored,stopid
19/02/2020 13:09:00,13,19/02/2020 13:10:00,14,19/02/2020 13:09:00,19/02/2020 13:10:00,Hazelhatch Station,Stáisiún Collchoill ,Grand Canal Dock Station,Stáisiún Dug na Canálach Móire,Southbound,ir,2,Departed Drumcondra,no,Train,19/02/2020 12:55:14,true,admtn
19/02/2020 13:16:00,20,19/02/2020 13:17:00,21,19/02/2020 13:11:00,19/02/2020 13:12:00,Dublin Heuston Station,Stáisiún Heuston,Portlaoise Station,Stáisiún Port Laoise,To Dublin Heuston,ir,2,Departed Kildare,no,Train,19/02/2020 12:55:14,true,admtn
19/02/2020 13:35:00,39,19/02/2020 13:36:00,40,19/02/2020 13:35:00,19/02/2020 13:36:00,Portlaoise Station,Stáisiún Port Laoise,Dublin Heuston Station,Stáisiún Heuston,To Portlaoise,ir,2,,no,Train,19/02/2020 12:55:14,true,admtn
19/02/2020 13:37:00,41,19/02/2020 13:38:00,42,19/02/2020 13:37:00,19/02/2020 13:38:00,Grand Canal Dock Station,Stáisiún Dug na Canálach Móire,Hazelhatch Station,Stáisiún Collchoill ,Northbound,ir,2,,no,Train,19/02/2020 12:55:14,true,admtn
19/02/2020 14:09:00,73,19/02/2020 14:10:00,74,19/02/2020 14:09:00,19/02/2020 14:10:00,Newbridge Station,Stáisiún Droichead Nua,Grand Canal Dock Station,Stáisiún Dug na Canálach Móire,Southbound,ir,2,,no,Train,19/02/2020 12:55:14,true,admtn
19/02/2020 14:11:00,75,19/02/2020 14:12:00,76,19/02/2020 14:11:00,19/02/2020 14:12:00,Dublin Heuston Station,Stáisiún Heuston,Portlaoise Station,Stáisiún Port Laoise,To Dublin Heuston,ir,2,,no,Train,19/02/2020 12:55:14,true,admtn
19/02/2020 13:04:00,8,19/02/2020 13:05:00,9,19/02/2020 12:59:00,19/02/2020 13:00:00,Maynooth Station,Stáisiún Maigh Nuad,Dublin Connolly Station,Stáisiún Stáisiún Uí Chonghaile,Northbound,ir,2,Departed Dublin Connolly,no,Train,19/02/2020 12:55:13,true,ashtn
19/02/2020 13:10:00,14,19/02/2020 13:11:00,15,19/02/2020 13:07:00,19/02/2020 13:08:00,Dublin Connolly Station,Stáisiún Stáisiún Uí Chonghaile,Maynooth Station,Stáisiún Maigh Nuad,Southbound,ir,2,Departed Leixlip (Confey),no,Train,19/02/2020 12:55:13,true,ashtn
19/02/2020 13:29:00,33,19/02/2020 13:30:00,34,19/02/2020 13:29:00,19/02/2020 13:30:00,Maynooth Station,Stáisiún Maigh Nuad,Dublin Connolly Station,Stáisiún Stáisiún Uí Chonghaile,Northbound,ir,2,,no,Train,19/02/2020 12:55:13,true,ashtn
19/02/2020 13:37:00,41,19/02/2020 13:38:00,42,19/02/2020 13:37:00,19/02/2020 13:38:00,Dublin Connolly Station,Stáisiún Stáisiún Uí Chonghaile,Maynooth Station,Stáisiún Maigh Nuad,Southbound,ir,2,,no,Train,19/02/2020 12:55:13,true,ashtn
19/02/2020 13:59:00,63,19/02/2020 14:00:00,64,19/02/2020 13:59:00,19/02/2020 14:00:00,Maynooth Station,Stáisiún Maigh Nuad,Dublin Connolly Station,Stáisiún Stáisiún Uí Chonghaile,Northbound,ir,2,,no,Train,19/02/2020 12:55:13,true,ashtn
19/02/2020 14:07:00,71,19/02/2020 14:08:00,72,19/02/2020 14:07:00,19/02/2020 14:08:00,Dublin Connolly Station,Stáisiún Stáisiún Uí Chonghaile,Maynooth Station,Stáisiún Maigh Nuad,Southbound,ir,2,,no,Train,19/02/2020 12:55:13,true,ashtn
19/02/2020 13:01:00,5,19/02/2020 13:01:00,5,19/02/2020 12:56:00,19/02/2020 12:56:00,Maynooth Station,Stáisiún Maigh Nuad,Dublin Connolly Station,Stáisiún Stáisiún Uí Chonghaile,Northbound,ir,2,Departed Dublin Connolly,no,Train,19/02/2020 12:55:13,true,bbrdg
19/02/2020 13:13:00,17,19/02/2020 13:14:00,18,19/02/2020 13:10:00,19/02/2020 13:11:00,Dublin Connolly Station,Stáisiún Stáisiún Uí Chonghaile,Maynooth Station,Stáisiún Maigh Nuad,Southbound,ir,2,Departed Leixlip (Confey),no,Train,19/02/2020 12:55:13,true,bbrdg
19/02/2020 13:26:00,30,19/02/2020 13:26:00,30,19/02/2020 13:26:00,19/02/2020 13:26:00,Maynooth Station,Stáisiún Maigh Nuad,Dublin Connolly Station,Stáisiún Stáisiún Uí Chonghaile,Northbound,ir,2,,no,Train,19/02/2020 12:55:13,true,bbrdg
19/02/2020 13:40:00,44,19/02/2020 13:41:00,45,19/02/2020 13:40:00,19/02/2020 13:41:00,Dublin Connolly Station,Stáisiún Stáisiún Uí Chonghaile,Maynooth Station,Stáisiún Maigh Nuad,Southbound,ir,2,,no,Train,19/02/2020 12:55:13,true,bbrdg
19/02/2020 13:56:00,60,19/02/2020 13:56:00,60,19/02/2020 13:56:00,19/02/2020 13:56:00,Maynooth Station,Stáisiún Maigh Nuad,Dublin Connolly Station,Stáisiún Stáisiún Uí Chonghaile,Northbound,ir,2,,no,Train,19/02/2020 12:55:13,true,bbrdg
19/02/2020 14:10:00,74,19/02/2020 14:11:00,75,19/02/2020 14:10:00,19/02/2020 14:11:00,Dublin Connolly Station,Stáisiún Stáisiún Uí Chonghaile,Maynooth Station,Stáisiún Maigh Nuad,Southbound,ir,2,,no,Train,19/02/2020 12:55:13,true,bbrdg
19/02/2020 13:00:00,4,19/02/2020 13:00:00,4,19/02/2020 13:01:00,19/02/2020 13:01:00,Howth Station,Stáisiún Binn Éadair,Bray Station,Stáisiún Cill Chomhghaill,Northbound,ir,2,Arrived Dun Laoghaire,no,DART,19/02/2020 12:55:10,true,brock
19/02/2020 13:12:00,16,19/02/2020 13:12:00,16,19/02/2020 13:11:00,19/02/2020 13:11:00,Malahide Station,Stáisiún Mullach Íde,Greystones Station,Stáisiún Na Clocha Liatha,Northbound,ir,2,Departed Killiney,no,DART,19/02/2020 12:55:10,true,brock
19/02/2020 13:12:00,16,19/02/2020 13:12:00,16,19/02/2020 13:10:00,19/02/2020 13:10:00,Bray Station,Stáisiún Cill Chomhghaill,Howth Station,Stáisiún Binn Éadair,Southbound,ir,2,Arrived Tara Street,no,DART,19/02/2020 12:55:10,true,brock
19/02/2020 13:21:00,25,19/02/2020 13:22:00,26,19/02/2020 13:18:00,19/02/2020 13:19:00,Greystones Station,Stáisiún Na Clocha Liatha,Malahide Station,Stáisiún Mullach Íde,Southbound,ir,2,Departed Killester,no,DART,19/02/2020 12:55:10,true,brock
19/02/2020 13:21:00,25,19/02/2020 13:21:00,25,19/02/2020 13:21:00,19/02/2020 13:21:00,Howth Station,Stáisiún Binn Éadair,Bray Station,Stáisiún Cill Chomhghaill,Northbound,ir,2,,no,DART,19/02/2020 12:55:10,true,brock
19/02/2020 13:27:00,31,19/02/2020 13:27:00,31,19/02/2020 13:26:00,19/02/2020 13:27:00,Bray Station,Stáisiún Cill Chomhghaill,Howth Station,Stáisiún Binn Éadair,Southbound,ir,2,Departed Raheny,no,DART,19/02/2020 12:55:10,true,brock
19/02/2020 13:31:00,35,19/02/2020 13:31:00,35,19/02/2020 13:31:00,19/02/2020 13:31:00,Malahide Station,Stáisiún Mullach Íde,Bray Station,Stáisiún Cill Chomhghaill,Northbound,ir,2,,no,DART,19/02/2020 12:55:10,true,brock
19/02/2020 13:36:00,40,19/02/2020 13:36:00,40,19/02/2020 13:36:00,19/02/2020 13:36:00,Bray Station,Stáisiún Cill Chomhghaill,Malahide Station,Stáisiún Mullach Íde,Southbound,ir,2,,no,DART,19/02/2020 12:55:10,true,brock
19/02/2020 13:41:00,45,19/02/2020 13:41:00,45,19/02/2020 13:41:00,19/02/2020 13:41:00,Howth Station,Stáisiún Binn Éadair,Greystones Station,Stáisiún Na Clocha Liatha,Northbound,ir,2,,no,DART,19/02/2020 12:55:10,true,brock
19/02/2020 13:46:00,50,19/02/2020 13:47:00,51,19/02/2020 13:46:00,19/02/2020 13:47:00,Greystones Station,Stáisiún Na Clocha Liatha,Howth Station,Stáisiún Binn Éadair,Southbound,ir,2,,no,DART,19/02/2020 12:55:10,true,brock
19/02/2020 13:51:00,55,19/02/2020 13:51:00,55,19/02/2020 13:51:00,19/02/2020 13:51:00,Malahide Station,Stáisiún Mullach Íde,Bray Station,Stáisiún Cill Chomhghaill,Northbound,ir,2,,no,DART,19/02/2020 12:55:10,true,brock
19/02/2020 13:56:00,60,19/02/2020 13:57:00,61,19/02/2020 13:56:00,19/02/2020 13:57:00,Bray Station,Stáisiún Cill Chomhghaill,Malahide Station,Stáisiún Mullach Íde,Southbound,ir,2,,no,DART,19/02/2020 12:55:10,true,brock
19/02/2020 14:01:00,65,19/02/2020 14:01:00,65,19/02/2020 14:01:00,19/02/2020 14:01:00,Howth Station,Stáisiún Binn Éadair,Bray Station,Stáisiún Cill Chomhghaill,Northbound,ir,2,,no,DART,19/02/2020 12:55:10,true,brock
19/02/2020 14:06:00,70,19/02/2020 14:07:00,71,19/02/2020 14:06:00,19/02/2020 14:07:00,Bray Station,Stáisiún Cill Chomhghaill,Howth Station,Stáisiún Binn Éadair,Southbound,ir,2,,no,DART,19/02/2020 12:55:10,true,brock
19/02/2020 14:11:00,75,19/02/2020 14:11:00,75,19/02/2020 14:11:00,19/02/2020 14:11:00,Malahide Station,Stáisiún Mullach Íde,Greystones Station,Stáisiún Na Clocha Liatha,Northbound,ir,2,,no,DART,19/02/2020 12:55:10,true,brock
19/02/2020 14:16:00,80,19/02/2020 14:17:00,81,19/02/2020 14:16:00,19/02/2020 14:17:00,Greystones Station,Stáisiún Na Clocha Liatha,Malahide Station,Stáisiún Mullach Íde,Southbound,ir,2,,no,DART,19/02/2020 12:55:10,true,brock
19/02/2020 14:21:00,85,19/02/2020 14:21:00,85,19/02/2020 14:21:00,19/02/2020 14:21:00,Howth Station,Stáisiún Binn Éadair,Bray Station,Stáisiún Cill Chomhghaill,Northbound,ir,2,,no,DART,19/02/2020 12:55:10,true,brock
19/02/2020 13:02:00,6,19/02/2020 13:03:00,7,19/02/2020 13:03:00,19/02/2020 13:04:00,Howth Station,Stáisiún Binn Éadair,Bray Station,Stáisiún Cill Chomhghaill,Northbound,ir,2,Arrived Dun Laoghaire,no,DART,19/02/2020 12:55:09,true,btstn
19/02/2020 13:09:00,13,19/02/2020 13:10:00,14,19/02/2020 13:07:00,19/02/2020 13:08:00,Bray Station,Stáisiún Cill Chomhghaill,Howth Station,Stáisiún Binn Éadair,Southbound,ir,2,Arrived Tara Street,no,DART,19/02/2020 12:55:09,true,btstn
19/02/2020 13:14:00,18,19/02/2020 13:15:00,19,19/02/2020 13:13:00,19/02/2020 13:14:00,Malahide Station,Stáisiún Mullach Íde,Greystones Station,Stáisiún Na Clocha Liatha,Northbound,ir,2,Departed Killiney,no,DART,19/02/2020 12:55:09,true,btstn
19/02/2020 13:19:00,23,19/02/2020 13:19:00,23,19/02/2020 13:16:00,19/02/2020 13:16:00,Greystones Station,Stáisiún Na Clocha Liatha,Malahide Station,Stáisiún Mullach Íde,Southbound,ir,2,Departed Killester,no,DART,19/02/2020 12:55:09,true,btstn
19/02/2020 13:23:00,27,19/02/2020 13:24:00,28,19/02/2020 13:23:00,19/02/2020 13:24:00,Howth Station,Stáisiún Binn Éadair,Bray Station,Stáisiún Cill Chomhghaill,Northbound,ir,2,,no,DART,19/02/2020 12:55:09,true,btstn
19/02/2020 13:24:00,28,19/02/2020 13:25:00,29,19/02/2020 13:24:00,19/02/2020 13:24:00,Bray Station,Stáisiún Cill Chomhghaill,Howth Station,Stáisiún Binn Éadair,Southbound,ir,2,Departed Raheny,no,DART,19/02/2020 12:55:09,true,btstn
19/02/2020 13:33:00,37,19/02/2020 13:34:00,38,19/02/2020 13:33:00,19/02/2020 13:34:00,Bray Station,Stáisiún Cill Chomhghaill,Malahide Station,Stáisiún Mullach Íde,Southbound,ir,2,,no,DART,19/02/2020 12:55:09,true,btstn
19/02/2020 13:33:00,37,19/02/2020 13:34:00,38,19/02/2020 13:33:00,19/02/2020 13:34:00,Malahide Station,Stáisiún Mullach Íde,Bray Station,Stáisiún Cill Chomhghaill,Northbound,ir,2,,no,DART,19/02/2020 12:55:09,true,btstn
19/02/2020 13:43:00,47,19/02/2020 13:44:00,48,19/02/2020 13:43:00,19/02/2020 13:44:00,Howth Station,Stáisiún Binn Éadair,Greystones Station,Stáisiún Na Clocha Liatha,Northbound,ir,2,,no,DART,19/02/2020 12:55:09,true,btstn
19/02/2020 13:44:00,48,19/02/2020 13:44:00,48,19/02/2020 13:44:00,19/02/2020 13:44:00,Greystones Station,Stáisiún Na Clocha Liatha,Howth Station,Stáisiún Binn Éadair,Southbound,ir,2,,no,DART,19/02/2020 12:55:09,true,btstn
19/02/2020 13:53:00,57,19/02/2020 13:54:00,58,19/02/2020 13:53:00,19/02/2020 13:54:00,Malahide Station,Stáisiún Mullach Íde,Bray Station,Stáisiún Cill Chomhghaill,Northbound,ir,2,,no,DART,19/02/2020 12:55:09,true,btstn
19/02/2020 13:54:00,58,19/02/2020 13:54:00,58,19/02/2020 13:54:00,19/02/2020 13:54:00,Bray Station,Stáisiún Cill Chomhghaill,Malahide Station,Stáisiún Mullach Íde,Southbound,ir,2,,no,DART,19/02/2020 12:55:09,true,btstn
19/02/2020 14:03:00,67,19/02/2020 14:04:00,68,19/02/2020 14:03:00,19/02/2020 14:04:00,Howth Station,Stáisiún Binn Éadair,Bray Station,Stáisiún Cill Chomhghaill,Northbound,ir,2,,no,DART,19/02/2020 12:55:09,true,btstn
19/02/2020 14:04:00,68,19/02/2020 14:04:00,68,19/02/2020 14:04:00,19/02/2020 14:04:00,Bray Station,Stáisiún Cill Chomhghaill,Howth Station,Stáisiún Binn Éadair,Southbound,ir,2,,no,DART,19/02/2020 12:55:09,true,btstn
19/02/2020 14:13:00,77,19/02/2020 14:14:00,78,19/02/2020 14:13:00,19/02/2020 14:14:00,Malahide Station,Stáisiún Mullach Íde,Greystones Station,Stáisiún Na Clocha Liatha,Northbound,ir,2,,no,DART,19/02/2020 12:55:09,true,btstn
19/02/2020 14:14:00,78,19/02/2020 14:14:00,78,19/02/2020 14:14:00,19/02/2020 14:14:00,Greystones Station,Stáisiún Na Clocha Liatha,Malahide Station,Stáisiún Mullach Íde,Southbound,ir,2,,no,DART,19/02/2020 12:55:09,true,btstn
19/02/2020 14:23:00,87,19/02/2020 14:24:00,88,19/02/2020 14:23:00,19/02/2020 14:24:00,Howth Station,Stáisiún Binn Éadair,Bray Station,Stáisiún Cill Chomhghaill,Northbound,ir,2,,no,DART,19/02/2020 12:55:09,true,btstn
19/02/2020 14:24:00,88,19/02/2020 14:24:00,88,19/02/2020 14:24:00,19/02/2020 14:24:00,Bray Station,Stáisiún Cill Chomhghaill,Howth Station,Stáisiún Binn Éadair,Southbound,ir,2,,no,DART,19/02/2020 12:55:09,true,btstn
19/02/2020 13:00:00,4,19/02/2020 13:01:00,5,19/02/2020 12:59:00,19/02/2020 13:00:00,Howth Station,Stáisiún Binn Éadair,Bray Station,Stáisiún Cill Chomhghaill,Northbound,ir,2,Departed Raheny,no,DART,19/02/2020 12:55:09,true,bysde
19/02/2020 13:06:00,10,19/02/2020 13:06:00,10,19/02/2020 13:06:00,19/02/2020 13:06:00,Greystones Station,Stáisiún Na Clocha Liatha,Howth Station,Stáisiún Binn Éadair,Southbound,ir,2,,no,DART,19/02/2020 12:55:09,true,bysde
19/02/2020 13:20:00,24,19/02/2020 13:21:00,25,19/02/2020 13:20:00,19/02/2020 13:21:00,Howth Station,Stáisiún Binn Éadair,Greystones Station,Stáisiún Na Clocha Liatha,Northbound,ir,2,Arrived Grand Canal Dock,no,DART,19/02/2020 12:55:09,true,bysde
19/02/2020 13:26:00,30,19/02/2020 13:26:00,30,19/02/2020 13:26:00,19/02/2020 13:26:00,Bray Station,Stáisiún Cill Chomhghaill,Howth Station,Stáisiún Binn Éadair,Southbound,ir,2,,no,DART,19/02/2020 12:55:09,true,bysde
19/02/2020 13:39:00,43,19/02/2020 13:40:00,44,19/02/2020 13:40:00,19/02/2020 13:41:00,Howth Station,Stáisiún Binn Éadair,Bray Station,Stáisiún Cill Chomhghaill,Northbound,ir,2,Arrived Dun Laoghaire,no,DART,19/02/2020 12:55:09,true,bysde
19/02/2020 13:46:00,50,19/02/2020 13:46:00,50,19/02/2020 13:46:00,19/02/2020 13:46:00,Bray Station,Stáisiún Cill Chomhghaill,Howth Station,Stáisiún Binn Éadair,Southbound,ir,2,,no,DART,19/02/2020 12:55:09,true,bysde
19/02/2020 13:59:00,63,19/02/2020 14:00:00,64,19/02/2020 13:59:00,19/02/2020 14:00:00,Howth Station,Stáisiún Binn Éadair,Bray Station,Stáisiún Cill Chomhghaill,Northbound,ir,2,,no,DART,19/02/2020 12:55:09,true,bysde
19/02/2020 14:06:00,70,19/02/2020 14:06:00,70,19/02/2020 14:06:00,19/02/2020 14:06:00,Greystones Station,Stáisiún Na Clocha Liatha,Howth Station,Stáisiún Binn Éadair,Southbound,ir,2,,no,DART,19/02/2020 12:55:09,true,bysde
19/02/2020 14:19:00,83,19/02/2020 14:20:00,84,19/02/2020 14:19:00,19/02/2020 14:20:00,Howth Station,Stáisiún Binn Éadair,Greystones Station,Stáisiún Na Clocha Liatha,Northbound,ir,2,,no,DART,19/02/2020 12:55:09,true,bysde
19/02/2020 13:00:00,4,19/02/2020 13:01:00,5,19/02/2020 13:00:00,19/02/2020 13:01:00,Hazelhatch Station,Stáisiún Collchoill ,Grand Canal Dock Station,Stáisiún Dug na Canálach Móire,Southbound,ir,2,Departed Drumcondra,no,Train,19/02/2020 12:55:07,true,chorc
19/02/2020 13:25:00,29,19/02/2020 13:26:00,30,19/02/2020 13:20:00,19/02/2020 13:21:00,Dublin Heuston Station,Stáisiún Heuston,Portlaoise Station,Stáisiún Port Laoise,To Dublin Heuston,ir,2,Departed Kildare,no,Train,19/02/2020 12:55:07,true,chorc
19/02/2020 13:26:00,30,19/02/2020 13:27:00,31,19/02/2020 13:26:00,19/02/2020 13:27:00,Portlaoise Station,Stáisiún Port Laoise,Dublin Heuston Station,Stáisiún Heuston,To Portlaoise,ir,2,,no,Train,19/02/2020 12:55:07,true,chorc
19/02/2020 13:46:00,50,19/02/2020 13:47:00,51,19/02/2020 13:46:00,19/02/2020 13:47:00,Grand Canal Dock Station,Stáisiún Dug na Canálach Móire,Hazelhatch Station,Stáisiún Collchoill ,Northbound,ir,2,,no,Train,19/02/2020 12:55:07,true,chorc
19/02/2020 14:00:00,64,19/02/2020 14:01:00,65,19/02/2020 14:00:00,19/02/2020 14:01:00,Newbridge Station,Stáisiún Droichead Nua,Grand Canal Dock Station,Stáisiún Dug na Canálach Móire,Southbound,ir,2,,no,Train,19/02/2020 12:55:07,true,chorc
19/02/2020 14:20:00,84,19/02/2020 14:21:00,85,19/02/2020 14:20:00,19/02/2020 14:21:00,Dublin Heuston Station,Stáisiún Heuston,Portlaoise Station,Stáisiún Port Laoise,To Dublin Heuston,ir,2,,no,Train,19/02/2020 12:55:07,true,chorc
19/02/2020 13:04:00,8,19/02/2020 13:05:00,9,19/02/2020 13:04:00,19/02/2020 13:05:00,Hazelhatch Station,Stáisiún Collchoill ,Grand Canal Dock Station,Stáisiún Dug na Canálach Móire,Southbound,ir,2,Departed Drumcondra,no,Train,19/02/2020 12:55:06,true,cldkn
19/02/2020 13:21:00,25,19/02/2020 13:22:00,26,19/02/2020 13:16:00,19/02/2020 13:17:00,Dublin Heuston Station,Stáisiún Heuston,Portlaoise Station,Stáisiún Port Laoise,To Dublin Heuston,ir,2,Departed Kildare,no,Train,19/02/2020 12:55:06,true,cldkn
19/02/2020 13:30:00,34,19/02/2020 13:31:00,35,19/02/2020 13:30:00,19/02/2020 13:31:00,Portlaoise Station,Stáisiún Port Laoise,Dublin Heuston Station,Stáisiún Heuston,To Portlaoise,ir,2,,no,Train,19/02/2020 12:55:06,true,cldkn
19/02/2020 13:42:00,46,19/02/2020 13:43:00,47,19/02/2020 13:42:00,19/02/2020 13:43:00,Grand Canal Dock Station,Stáisiún Dug na Canálach Móire,Hazelhatch Station,Stáisiún Collchoill ,Northbound,ir,2,,no,Train,19/02/2020 12:55:06,true,cldkn
19/02/2020 14:04:00,68,19/02/2020 14:05:00,69,19/02/2020 14:04:00,19/02/2020 14:05:00,Newbridge Station,Stáisiún Droichead Nua,Grand Canal Dock Station,Stáisiún Dug na Canálach Móire,Southbound,ir,2,,no,Train,19/02/2020 12:55:06,true,cldkn
19/02/2020 14:16:00,80,19/02/2020 14:17:00,81,19/02/2020 14:16:00,19/02/2020 14:17:00,Dublin Heuston Station,Stáisiún Heuston,Portlaoise Station,Stáisiún Port Laoise,To Dublin Heuston,ir,2,,no,Train,19/02/2020 12:55:06,true,cldkn
19/02/2020 12:58:00,2,19/02/2020 12:59:00,3,19/02/2020 12:55:00,19/02/2020 12:56:00,Dublin Connolly Station,Stáisiún Stáisiún Uí Chonghaile,Maynooth Station,Stáisiún Maigh Nuad,Southbound,ir,2,Departed Leixlip (Confey),no,Train,19/02/2020 12:55:05,true,clsla
19/02/2020 13:14:00,18,19/02/2020 13:14:00,18,19/02/2020 00:00:00,19/02/2020 13:14:00,M3 Parkway Station,Stáisiún Ollpháirc M3,Clonsilla Station,Stáisiún Cluain Saileach,Northbound,ir,2,,no,Train,19/02/2020 12:55:05,true,clsla
19/02/2020 13:14:00,18,19/02/2020 13:15:00,19,19/02/2020 13:09:00,19/02/2020 13:10:00,Maynooth Station,Stáisiún Maigh Nuad,Dublin Connolly Station,Stáisiún Stáisiún Uí Chonghaile,Northbound,ir,2,Departed Dublin Connolly,no,Train,19/02/2020 12:55:05,true,clsla
19/02/2020 13:25:00,29,19/02/2020 13:26:00,30,19/02/2020 13:25:00,19/02/2020 13:26:00,Dublin Connolly Station,Stáisiún Stáisiún Uí Chonghaile,Maynooth Station,Stáisiún Maigh Nuad,Southbound,ir,2,,no,Train,19/02/2020 12:55:05,true,clsla
19/02/2020 13:39:00,43,19/02/2020 13:40:00,44,19/02/2020 13:39:00,19/02/2020 13:40:00,Maynooth Station,Stáisiún Maigh Nuad,Dublin Connolly Station,Stáisiún Stáisiún Uí Chonghaile,Northbound,ir,2,,no,Train,19/02/2020 12:55:05,true,clsla
19/02/2020 13:55:00,59,19/02/2020 13:56:00,60,19/02/2020 13:55:00,19/02/2020 13:56:00,Dublin Connolly Station,Stáisiún Stáisiún Uí Chonghaile,Maynooth Station,Stáisiún Maigh Nuad,Southbound,ir,2,,no,Train,19/02/2020 12:55:05,true,clsla
19/02/2020 14:09:00,73,19/02/2020 14:10:00,74,19/02/2020 14:09:00,19/02/2020 14:10:00,Maynooth Station,Stáisiún Maigh Nuad,Dublin Connolly Station,Stáisiún Stáisiún Uí Chonghaile,Northbound,ir,2,,no,Train,19/02/2020 12:55:05,true,clsla
19/02/2020 14:14:00,78,19/02/2020 14:14:00,78,19/02/2020 00:00:00,19/02/2020 14:14:00,M3 Parkway Station,Stáisiún Ollpháirc M3,Clonsilla Station,Stáisiún Cluain Saileach,Northbound,ir,2,,no,Train,19/02/2020 12:55:05,true,clsla
19/02/2020 13:02:00,6,19/02/2020 13:02:00,6,19/02/2020 12:59:00,19/02/2020 12:59:00,Dublin Connolly Station,Stáisiún Stáisiún Uí Chonghaile,Maynooth Station,Stáisiún Maigh Nuad,Southbound,ir,2,Departed Leixlip (Confey),no,Train,19/02/2020 12:55:05,true,cmine
19/02/2020 13:11:00,15,19/02/2020 13:12:00,16,19/02/2020 13:06:00,19/02/2020 13:07:00,Maynooth Station,Stáisiún Maigh Nuad,Dublin Connolly Station,Stáisiún Stáisiún Uí Chonghaile,Northbound,ir,2,Departed Dublin Connolly,no,Train,19/02/2020 12:55:05,true,cmine
19/02/2020 13:29:00,33,19/02/2020 13:29:00,33,19/02/2020 13:29:00,19/02/2020 13:29:00,Dublin Connolly Station,Stáisiún Stáisiún Uí Chonghaile,Maynooth Station,Stáisiún Maigh Nuad,Southbound,ir,2,,no,Train,19/02/2020 12:55:05,true,cmine
19/02/2020 13:36:00,40,19/02/2020 13:37:00,41,19/02/2020 13:36:00,19/02/2020 13:37:00,Maynooth Station,Stáisiún Maigh Nuad,Dublin Connolly Station,Stáisiún Stáisiún Uí Chonghaile,Northbound,ir,2,,no,Train,19/02/2020 12:55:05,true,cmine
19/02/2020 13:59:00,63,19/02/2020 13:59:00,63,19/02/2020 13:59:00,19/02/2020 13:59:00,Dublin Connolly Station,Stáisiún Stáisiún Uí Chonghaile,Maynooth Station,Stáisiún Maigh Nuad,Southbound,ir,2,,no,Train,19/02/2020 12:55:05,true,cmine
19/02/2020 14:06:00,70,19/02/2020 14:07:00,71,19/02/2020 14:06:00,19/02/2020 14:07:00,Maynooth Station,Stáisiún Maigh Nuad,Dublin Connolly Station,Stáisiún Stáisiún Uí Chonghaile,Northbound,ir,2,,no,Train,19/02/2020 12:55:05,true,cmine
19/02/2020 13:04:00,8,19/02/2020 13:05:00,9,19/02/2020 13:01:00,19/02/2020 13:02:00,Dublin Connolly Station,Stáisiún Stáisiún Uí Chonghaile,Maynooth Station,Stáisiún Maigh Nuad,Southbound,ir,2,Departed Leixlip (Confey),no,Train,19/02/2020 12:55:04,true,cnock
19/02/2020 13:09:00,13,19/02/2020 13:09:00,13,19/02/2020 13:04:00,19/02/2020 13:04:00,Maynooth Station,Stáisiún Maigh Nuad,Dublin Connolly Station,Stáisiún Stáisiún Uí Chonghaile,Northbound,ir,2,Departed Dublin Connolly,no,Train,19/02/2020 12:55:04,true,cnock
19/02/2020 13:31:00,35,19/02/2020 13:32:00,36,19/02/2020 13:31:00,19/02/2020 13:32:00,Dublin Connolly Station,Stáisiún Stáisiún Uí Chonghaile,Maynooth Station,Stáisiún Maigh Nuad,Southbound,ir,2,,no,Train,19/02/2020 12:55:04,true,cnock
19/02/2020 13:34:00,38,19/02/2020 13:34:00,38,19/02/2020 13:34:00,19/02/2020 13:34:00,Maynooth Station,Stáisiún Maigh Nuad,Dublin Connolly Station,Stáisiún Stáisiún Uí Chonghaile,Northbound,ir,2,,no,Train,19/02/2020 12:55:04,true,cnock
19/02/2020 14:01:00,65,19/02/2020 14:02:00,66,19/02/2020 14:01:00,19/02/2020 14:02:00,Dublin Connolly Station,Stáisiún Stáisiún Uí Chonghaile,Maynooth Station,Stáisiún Maigh Nuad,Southbound,ir,2,,no,Train,19/02/2020 12:55:04,true,cnock
19/02/2020 14:04:00,68,19/02/2020 14:04:00,68,19/02/2020 14:04:00,19/02/2020 14:04:00,Maynooth Station,Stáisiún Maigh Nuad,Dublin Connolly Station,Stáisiún Stáisiún Uí Chonghaile,Northbound,ir,2,,no,Train,19/02/2020 12:55:04,true,cnock
19/02/2020 12:56:00,Due,19/02/2020 12:56:00,Due,19/02/2020 12:53:00,19/02/2020 12:53:00,Greystones Station,Stáisiún Na Clocha Liatha,Malahide Station,Stáisiún Mullach Íde,Southbound,ir,2,Departed Killester,no,DART,19/02/2020 12:55:13,true,ctarf
19/02/2020 13:00:00,4,19/02/2020 13:01:00,5,19/02/2020 13:00:00,19/02/2020 13:00:00,Bray Station,Stáisiún Cill Chomhghaill,Howth Station,Stáisiún Binn Éadair,Southbound,ir,2,Departed Raheny,no,DART,19/02/2020 12:55:13,true,ctarf
